500,1494
fromId,toId,d,u1
323,336,6,9
336,323,6,9
353,415,6,2
415,353,6,2
393,477,6,2
477,393,6,2
437,447,6,2
447,437,6,2
481,489,6,9
489,481,6,9
19,63,7,5
63,19,7,5
46,206,7,3
206,46,7,3
60,391,7,1
391,60,7,1
61,226,7,3
226,61,7,3
63,295,7,4
295,63,7,4
78,127,7,14
127,78,7,14
86,358,7,3
358,86,7,3
92,422,7,1
422,92,7,1
93,109,7,5
109,93,7,5
97,346,7,7
346,97,7,7
122,474,7,11
474,122,7,11
134,389,7,9
389,134,7,9
211,300,7,8
300,211,7,8
226,247,7,12
247,226,7,12
258,418,7,3
418,258,7,3
306,354,7,8
354,306,7,8
460,487,7,10
487,460,7,10
2,429,8,1
429,2,8,1
14,226,8,5
226,14,8,5
17,406,8,7
406,17,8,7
19,173,8,13
173,19,8,13
20,326,8,12
326,20,8,12
22,285,8,9
285,22,8,9
27,149,8,16
149,27,8,16
40,317,8,7
317,40,8,7
50,388,8,7
388,50,8,7
59,68,8,9
68,59,8,9
59,308,8,9
308,59,8,9
65,455,8,16
455,65,8,16
78,187,8,2
187,78,8,2
92,288,8,10
288,92,8,10
108,407,8,9
407,108,8,9
113,281,8,14
281,113,8,14
137,322,8,4
322,137,8,4
139,161,8,5
161,139,8,5
152,309,8,13
309,152,8,13
160,381,8,8
381,160,8,8
162,242,8,12
242,162,8,12
191,473,8,11
473,191,8,11
194,199,8,8
199,194,8,8
197,401,8,9
401,197,8,9
222,315,8,9
315,222,8,9
228,442,8,14
442,228,8,14
242,398,8,6
398,242,8,6
272,332,8,15
332,272,8,15
299,415,8,14
415,299,8,14
327,488,8,11
488,327,8,11
338,447,8,10
447,338,8,10
353,371,8,9
371,353,8,9
361,387,8,9
387,361,8,9
361,402,8,15
402,361,8,15
400,436,8,10
436,400,8,10
400,446,8,14
446,400,8,14
411,438,8,12
438,411,8,12
433,486,8,12
486,433,8,12
491,493,8,6
493,491,8,6
0,47,9,18
47,0,9,18
3,129,9,12
129,3,9,12
20,456,9,15
456,20,9,15
30,82,9,5
82,30,9,5
37,385,9,6
385,37,9,6
38,326,9,7
326,38,9,7
53,424,9,2
424,53,9,2
65,93,9,15
93,65,9,15
71,168,9,2
168,71,9,2
75,379,9,9
379,75,9,9
86,156,9,3
156,86,9,3
99,251,9,9
251,99,9,9
106,230,9,6
230,106,9,6
122,442,9,1
442,122,9,1
124,185,9,13
185,124,9,13
126,472,9,17
472,126,9,17
132,449,9,11
449,132,9,11
138,343,9,3
343,138,9,3
154,439,9,11
439,154,9,11
159,454,9,14
454,159,9,14
160,186,9,6
186,160,9,6
160,377,9,1
377,160,9,1
174,386,9,15
386,174,9,15
176,203,9,8
203,176,9,8
256,264,9,12
264,256,9,12
301,376,9,2
376,301,9,2
312,395,9,7
395,312,9,7
324,367,9,9
367,324,9,9
329,461,9,12
461,329,9,12
338,449,9,5
449,338,9,5
410,482,9,7
482,410,9,7
418,459,9,16
459,418,9,16
483,493,9,17
493,483,9,17
4,90,10,5
90,4,10,5
27,421,10,16
421,27,10,16
28,414,10,4
414,28,10,4
45,492,10,18
492,45,10,18
49,264,10,11
264,49,10,11
56,346,10,17
346,56,10,17
60,279,10,11
279,60,10,11
63,318,10,6
318,63,10,6
80,494,10,8
494,80,10,8
89,192,10,13
192,89,10,13
90,397,10,20
397,90,10,20
94,410,10,1
410,94,10,1
98,498,10,15
498,98,10,15
102,172,10,9
172,102,10,9
102,368,10,3
368,102,10,3
114,289,10,8
289,114,10,8
116,209,10,3
209,116,10,3
119,159,10,10
159,119,10,10
141,264,10,19
264,141,10,19
141,386,10,11
386,141,10,11
142,170,10,20
170,142,10,20
156,458,10,9
458,156,10,9
169,247,10,18
247,169,10,18
217,312,10,3
312,217,10,3
222,445,10,19
445,222,10,19
225,298,10,6
298,225,10,6
241,270,10,10
270,241,10,10
259,446,10,12
446,259,10,12
291,478,10,14
478,291,10,14
292,302,10,18
302,292,10,18
297,383,10,6
383,297,10,6
319,343,10,17
343,319,10,17
338,466,10,16
466,338,10,16
347,413,10,2
413,347,10,2
356,408,10,3
408,356,10,3
374,428,10,3
428,374,10,3
390,461,10,1
461,390,10,1
430,450,10,17
450,430,10,17
430,464,10,8
464,430,10,8
6,452,11,13
452,6,11,13
7,118,11,22
118,7,11,22
8,193,11,14
193,8,11,14
9,340,11,10
340,9,11,10
24,213,11,7
213,24,11,7
25,136,11,15
136,25,11,15
54,76,11,5
76,54,11,5
61,339,11,3
339,61,11,3
70,169,11,16
169,70,11,16
91,253,11,9
253,91,11,9
96,406,11,13
406,96,11,13
105,120,11,3
120,105,11,3
111,290,11,19
290,111,11,19
130,191,11,21
191,130,11,21
131,397,11,11
397,131,11,11
135,314,11,5
314,135,11,5
142,377,11,7
377,142,11,7
143,303,11,9
303,143,11,9
144,262,11,6
262,144,11,6
162,333,11,5
333,162,11,5
171,219,11,22
219,171,11,22
171,273,11,4
273,171,11,4
180,352,11,20
352,180,11,20
201,373,11,6
373,201,11,6
208,392,11,5
392,208,11,5
218,244,11,13
244,218,11,13
224,254,11,11
254,224,11,11
238,305,11,7
305,238,11,7
256,306,11,6
306,256,11,6
278,461,11,2
461,278,11,2
279,304,11,15
304,279,11,15
326,426,11,12
426,326,11,12
403,421,11,7
421,403,11,7
417,482,11,5
482,417,11,5
0,233,12,6
233,0,12,6
3,287,12,12
287,3,12,12
9,373,12,21
373,9,12,21
11,422,12,9
422,11,12,9
12,328,12,23
328,12,12,23
17,43,12,3
43,17,12,3
23,73,12,15
73,23,12,15
23,480,12,7
480,23,12,7
25,57,12,18
57,25,12,18
26,466,12,11
466,26,12,11
34,274,12,22
274,34,12,22
40,337,12,12
337,40,12,12
42,88,12,13
88,42,12,13
49,322,12,13
322,49,12,13
51,477,12,22
477,51,12,22
58,467,12,18
467,58,12,18
61,284,12,23
284,61,12,23
75,80,12,24
80,75,12,24
76,255,12,15
255,76,12,15
95,307,12,2
307,95,12,2
96,411,12,11
411,96,12,11
115,458,12,1
458,115,12,1
135,466,12,15
466,135,12,15
148,394,12,22
394,148,12,22
148,454,12,4
454,148,12,4
174,246,12,21
246,174,12,21
183,424,12,19
424,183,12,19
190,441,12,8
441,190,12,8
193,350,12,3
350,193,12,3
203,330,12,3
330,203,12,3
204,330,12,10
330,204,12,10
210,317,12,18
317,210,12,18
247,339,12,24
339,247,12,24
255,443,12,17
443,255,12,17
260,269,12,1
269,260,12,1
298,414,12,8
414,298,12,8
314,427,12,22
427,314,12,22
327,337,12,21
337,327,12,21
365,475,12,10
475,365,12,10
433,495,12,6
495,433,12,6
5,105,13,16
105,5,13,16
15,186,13,17
186,15,13,17
21,101,13,11
101,21,13,11
40,488,13,26
488,40,13,26
68,282,13,4
282,68,13,4
69,480,13,15
480,69,13,15
72,433,13,5
433,72,13,5
75,420,13,11
420,75,13,11
76,463,13,10
463,76,13,10
99,185,13,4
185,99,13,4
103,355,13,17
355,103,13,17
104,180,13,19
180,104,13,19
123,485,13,25
485,123,13,25
124,309,13,23
309,124,13,23
143,340,13,10
340,143,13,10
152,294,13,18
294,152,13,18
192,341,13,3
341,192,13,3
196,267,13,9
267,196,13,9
212,468,13,14
468,212,13,14
232,432,13,14
432,232,13,14
275,387,13,4
387,275,13,4
276,430,13,22
430,276,13,22
310,423,13,2
423,310,13,2
314,338,13,17
338,314,13,17
328,495,13,6
495,328,13,6
330,444,13,14
444,330,13,14
334,344,13,8
344,334,13,8
345,489,13,8
489,345,13,8
354,467,13,7
467,354,13,7
394,462,13,22
462,394,13,22
3,465,14,19
465,3,14,19
4,13,14,11
13,4,14,11
5,233,14,12
233,5,14,12
7,314,14,4
314,7,14,4
11,302,14,19
302,11,14,19
13,66,14,10
66,13,14,10
16,349,14,27
349,16,14,27
34,324,14,8
324,34,14,8
43,96,14,17
96,43,14,17
49,306,14,12
306,49,14,12
70,299,14,3
299,70,14,3
70,472,14,23
472,70,14,23
72,252,14,21
252,72,14,21
73,349,14,17
349,73,14,17
77,138,14,12
138,77,14,12
98,392,14,15
392,98,14,15
103,130,14,24
130,103,14,24
111,144,14,1
144,111,14,1
112,320,14,12
320,112,14,12
115,291,14,5
291,115,14,5
116,325,14,23
325,116,14,23
121,191,14,1
191,121,14,1
140,439,14,26
439,140,14,26
143,177,14,12
177,143,14,12
173,293,14,27
293,173,14,27
175,368,14,23
368,175,14,23
182,376,14,17
376,182,14,17
198,497,14,4
497,198,14,4
211,471,14,17
471,211,14,17
223,357,14,23
357,223,14,23
282,427,14,2
427,282,14,2
283,441,14,9
441,283,14,9
288,426,14,14
426,288,14,14
303,468,14,5
468,303,14,5
313,498,14,2
498,313,14,2
322,354,14,26
354,322,14,26
345,369,14,8
369,345,14,8
420,494,14,1
494,420,14,1
426,456,14,12
456,426,14,12
452,483,14,5
483,452,14,5
16,164,15,29
164,16,15,29
23,81,15,1
81,23,15,1
52,277,15,10
277,52,15,10
53,56,15,16
56,53,15,16
54,213,15,8
213,54,15,8
68,366,15,16
366,68,15,16
84,296,15,19
296,84,15,19
85,373,15,10
373,85,15,10
107,375,15,8
375,107,15,8
108,443,15,5
443,108,15,5
126,380,15,13
380,126,15,13
133,268,15,17
268,133,15,17
168,307,15,11
307,168,15,11
176,429,15,12
429,176,15,12
181,364,15,2
364,181,15,2
183,369,15,8
369,183,15,8
189,300,15,25
300,189,15,25
194,272,15,30
272,194,15,30
195,201,15,18
201,195,15,18
196,319,15,21
319,196,15,21
241,316,15,24
316,241,15,24
263,403,15,28
403,263,15,28
265,486,15,1
486,265,15,1
265,495,15,29
495,265,15,29
271,462,15,24
462,271,15,24
277,374,15,12
374,277,15,12
284,445,15,27
445,284,15,27
294,386,15,5
386,294,15,5
301,399,15,18
399,301,15,18
324,439,15,19
439,324,15,19
342,378,15,21
378,342,15,21
390,410,15,7
410,390,15,7
396,416,15,3
416,396,15,3
1,276,16,24
276,1,16,24
11,289,16,2
289,11,16,2
28,451,16,22
451,28,16,22
51,145,16,21
145,51,16,21
55,88,16,22
88,55,16,22
67,170,16,31
170,67,16,31
85,112,16,12
112,85,16,12
100,235,16,25
235,100,16,25
106,357,16,8
357,106,16,8
123,499,16,31
499,123,16,31
131,147,16,18
147,131,16,18
133,165,16,20
165,133,16,20
140,200,16,28
200,140,16,28
145,463,16,25
463,145,16,25
146,464,16,31
464,146,16,31
153,407,16,8
407,153,16,8
181,261,16,20
261,181,16,20
209,231,16,9
231,209,16,9
246,444,16,19
444,246,16,19
246,484,16,32
484,246,16,32
280,305,16,32
305,280,16,32
293,318,16,5
318,293,16,5
304,425,16,24
425,304,16,24
305,497,16,27
497,305,16,27
345,492,16,4
492,345,16,4
405,470,16,4
470,405,16,4
1,401,17,19
401,1,17,19
14,329,17,3
329,14,17,3
20,163,17,31
163,20,17,31
27,87,17,16
87,27,17,16
35,315,17,15
315,35,17,15
36,262,17,28
262,36,17,28
39,419,17,22
419,39,17,22
44,321,17,11
321,44,17,11
60,229,17,29
229,60,17,29
79,391,17,9
391,79,17,9
81,276,17,31
276,81,17,31
89,499,17,23
499,89,17,23
95,180,17,28
180,95,17,28
96,158,17,5
158,96,17,5
100,195,17,24
195,100,17,24
110,432,17,22
432,110,17,22
118,154,17,19
154,118,17,19
126,371,17,32
371,126,17,32
127,188,17,17
188,127,17,17
128,351,17,33
351,128,17,33
138,260,17,10
260,138,17,10
140,367,17,25
367,140,17,25
141,152,17,22
152,141,17,22
168,219,17,9
219,168,17,9
178,333,17,1
333,178,17,1
198,280,17,32
280,198,17,32
201,340,17,29
340,201,17,29
204,246,17,30
246,204,17,30
215,440,17,29
440,215,17,29
227,355,17,34
355,227,17,34
271,463,17,12
463,271,17,12
322,473,17,20
473,322,17,20
334,490,17,33
490,334,17,33
427,447,17,19
447,427,17,19
437,485,17,19
485,437,17,19
6,94,18,30
94,6,18,30
18,457,18,22
457,18,18,22
29,50,18,35
50,29,18,35
32,242,18,30
242,32,18,30
39,47,18,3
47,39,18,3
39,230,18,29
230,39,18,29
46,372,18,3
372,46,18,3
54,422,18,11
422,54,18,11
66,436,18,21
436,66,18,21
89,188,18,32
188,89,18,32
123,382,18,19
382,123,18,19
151,411,18,22
411,151,18,22
153,205,18,17
205,153,18,17
245,270,18,28
270,245,18,28
267,460,18,7
460,267,18,7
277,497,18,6
497,277,18,6
278,482,18,17
482,278,18,17
357,419,18,30
419,357,18,30
393,442,18,32
442,393,18,32
435,438,18,22
438,435,18,22
22,251,19,24
251,22,19,24
24,477,19,10
477,24,19,10
28,242,19,16
242,28,19,16
34,286,19,28
286,34,19,28
52,236,19,25
236,52,19,25
60,153,19,28
153,60,19,28
65,146,19,38
146,65,19,38
74,219,19,26
219,74,19,26
87,336,19,30
336,87,19,30
102,215,19,30
215,102,19,30
112,212,19,25
212,112,19,25
114,228,19,24
228,114,19,24
115,315,19,32
315,115,19,32
146,316,19,33
316,146,19,33
149,490,19,8
490,149,19,8
165,350,19,32
350,165,19,32
167,465,19,27
465,167,19,27
173,234,19,18
234,173,19,18
194,380,19,29
380,194,19,29
234,407,19,22
407,234,19,22
292,428,19,10
428,292,19,10
492,494,19,4
494,492,19,4
6,184,20,21
184,6,20,21
9,177,20,38
177,9,20,38
36,429,20,20
429,36,20,20
66,90,20,23
90,66,20,23
83,296,20,7
296,83,20,7
124,256,20,33
256,124,20,33
136,227,20,18
227,136,20,18
151,233,20,21
233,151,20,21
156,390,20,11
390,156,20,11
175,483,20,1
483,175,20,1
189,459,20,27
459,189,20,27
190,395,20,4
395,190,20,4
208,498,20,13
498,208,20,13
245,316,20,39
316,245,20,39
261,486,20,40
486,261,20,40
320,402,20,14
402,320,20,14
333,363,20,35
363,333,20,35
341,440,20,9
440,341,20,9
349,430,20,30
430,349,20,30
396,470,20,37
470,396,20,37
401,450,20,8
450,401,20,8
412,495,20,33
495,412,20,33
26,29,21,36
29,26,21,36
33,474,21,4
474,33,21,4
42,434,21,31
434,42,21,31
51,271,21,15
271,51,21,15
55,225,21,24
225,55,21,24
59,499,21,3
499,59,21,3
79,311,21,13
311,79,21,13
92,255,21,21
255,92,21,21
104,319,21,16
319,104,21,16
114,302,21,18
302,114,21,18
115,284,21,29
284,115,21,29
117,423,21,4
423,117,21,4
170,405,21,14
405,170,21,14
185,467,21,8
467,185,21,8
187,487,21,16
487,187,21,16
197,310,21,1
310,197,21,1
209,379,21,3
379,209,21,3
215,331,21,2
331,215,21,2
237,239,21,30
239,237,21,30
239,480,21,31
480,239,21,31
250,376,21,4
376,250,21,4
263,490,21,20
490,263,21,20
270,384,21,28
384,270,21,28
275,431,21,21
431,275,21,21
297,348,21,39
348,297,21,39
303,379,21,7
379,303,21,7
329,458,21,10
458,329,21,10
332,380,21,33
380,332,21,33
365,484,21,17
484,365,21,17
478,491,21,21
491,478,21,21
0,57,22,2
57,0,22,2
12,412,22,2
412,12,22,2
52,456,22,30
456,52,22,30
62,250,22,24
250,62,22,24
127,351,22,30
351,127,22,30
130,164,22,5
164,130,22,5
142,240,22,29
240,142,22,29
150,444,22,29
444,150,22,29
202,348,22,11
348,202,22,11
206,441,22,37
441,206,22,37
218,362,22,22
362,218,22,22
231,263,22,9
263,231,22,9
259,325,22,7
325,259,22,7
265,364,22,28
364,265,22,28
18,325,23,38
325,18,23,38
36,150,23,19
150,36,23,19
62,301,23,3
301,62,23,3
64,144,23,15
144,64,23,15
64,297,23,36
297,64,23,36
80,214,23,46
214,80,23,46
95,257,23,9
257,95,23,9
97,253,23,31
253,97,23,31
107,378,23,46
378,107,23,46
169,471,23,45
471,169,23,45
182,280,23,28
280,182,23,28
218,372,23,34
372,218,23,34
253,448,23,18
448,253,23,18
258,351,23,5
351,258,23,5
269,344,23,39
344,269,23,39
281,332,23,35
332,281,23,35
389,404,23,29
404,389,23,29
31,136,24,40
136,31,24,40
68,437,24,12
437,68,24,12
69,383,24,22
383,69,24,22
87,307,24,38
307,87,24,38
109,223,24,16
223,109,24,16
113,380,24,37
380,113,24,37
137,484,24,24
484,137,24,24
172,331,24,2
331,172,24,2
196,469,24,28
469,196,24,28
250,270,24,13
270,250,24,13
251,313,24,14
313,251,24,14
295,337,24,15
337,295,24,15
333,414,24,30
414,333,24,30
370,476,24,37
476,370,24,37
478,479,24,39
479,478,24,39
31,355,25,25
355,31,25,25
41,78,25,7
78,41,25,7
48,73,25,38
73,48,25,38
93,384,25,14
384,93,25,14
155,190,25,30
190,155,25,30
187,366,25,30
366,187,25,30
192,417,25,34
417,192,25,34
199,238,25,42
238,199,25,42
199,268,25,8
268,199,25,8
214,492,25,29
492,214,25,29
220,407,25,17
407,220,25,17
227,370,25,9
370,227,25,9
234,279,25,7
279,234,25,7
239,276,25,36
276,239,25,36
249,457,25,12
457,249,25,12
460,469,25,23
469,460,25,23
41,89,26,12
89,41,26,12
42,44,26,30
44,42,26,30
46,283,26,48
283,46,26,48
51,454,26,46
454,51,26,46
67,261,26,8
261,67,26,8
71,273,26,50
273,71,26,50
83,342,26,37
342,83,26,37
86,452,26,37
452,86,26,37
116,334,26,40
334,116,26,40
117,284,26,14
284,117,26,14
125,481,26,8
481,125,26,8
132,252,26,24
252,132,26,24
139,345,26,42
345,139,26,42
188,258,26,49
258,188,26,49
210,311,26,31
311,210,26,31
245,423,26,42
423,245,26,42
280,399,26,7
399,280,26,7
282,469,26,47
469,282,26,47
331,382,26,12
382,331,26,12
358,493,26,31
493,358,26,31
2,262,27,29
262,2,27,29
7,26,27,23
26,7,27,23
37,243,27,52
243,37,27,52
104,274,27,32
274,104,27,32
288,428,27,34
428,288,27,34
362,405,27,18
405,362,27,18
101,155,28,55
155,101,28,55
108,248,28,43
248,108,28,43
130,354,28,26
354,130,28,26
197,316,28,20
316,197,28,20
235,350,28,2
350,235,28,2
237,491,28,6
491,237,28,6
296,363,28,3
363,296,28,3
321,374,28,12
374,321,28,12
342,375,28,49
375,342,28,49
21,240,29,29
240,21,29,29
34,74,29,14
74,34,29,14
36,330,29,45
330,36,29,45
56,134,29,16
134,56,29,16
69,237,29,45
237,69,29,45
94,440,29,14
440,94,29,14
106,250,29,14
250,106,29,14
128,189,29,14
189,128,29,14
132,328,29,3
328,132,29,3
178,413,29,26
413,178,29,26
259,344,29,35
344,259,29,35
278,471,29,55
471,278,29,55
362,416,29,2
416,362,29,2
8,85,30,55
85,8,30,55
15,331,30,7
331,15,30,7
30,292,30,6
292,30,30,6
110,229,30,19
229,110,30,19
142,244,30,57
244,142,30,57
159,378,30,13
378,159,30,13
248,462,30,40
462,248,30,40
252,382,30,6
382,252,30,6
254,413,30,24
413,254,30,24
320,431,30,51
431,320,30,51
15,252,31,42
252,15,31,42
64,155,31,54
155,64,31,54
80,143,31,47
143,80,31,47
207,225,31,62
225,207,31,62
210,389,31,35
389,210,31,35
234,465,31,10
465,234,31,10
359,420,31,32
420,359,31,32
363,434,31,56
434,363,31,56
378,393,31,27
393,378,31,27
417,418,31,42
418,417,31,42
8,100,32,17
100,8,32,17
10,161,32,36
161,10,32,36
91,481,32,14
481,91,32,14
118,469,32,2
469,118,32,2
134,311,32,28
311,134,32,28
172,381,33,47
381,172,33,47
224,435,33,21
435,224,33,21
259,457,33,24
457,259,33,24
273,367,33,38
367,273,33,38
348,475,33,10
475,348,33,10
382,440,33,23
440,382,33,23
39,207,34,35
207,39,34,35
43,120,34,56
120,43,34,56
79,232,34,23
232,79,34,23
98,370,34,60
370,98,34,60
107,119,34,9
119,107,34,9
143,424,34,18
424,143,34,18
149,260,34,14
260,149,34,14
175,237,34,37
237,175,34,37
205,426,34,68
426,205,34,68
304,311,34,36
311,304,34,36
305,332,34,49
332,305,34,49
347,435,34,25
435,347,34,25
10,420,35,47
420,10,35,47
225,230,35,3
230,225,35,3
371,387,35,66
387,371,35,66
10,263,36,16
263,10,36,16
64,395,36,16
395,64,36,16
227,285,36,36
285,227,36,36
342,474,36,68
474,342,36,68
32,151,37,34
151,32,37,34
58,103,37,46
103,58,37,46
249,446,37,7
446,249,37,7
267,269,37,30
269,267,37,30
365,473,37,51
473,365,37,51
21,172,38,46
172,21,38,46
233,370,38,69
370,233,38,69
13,78,39,74
78,13,39,74
44,385,39,48
385,44,39,48
269,436,39,16
436,269,39,16
6,215,40,62
215,6,40,62
22,370,40,12
370,22,40,12
146,164,40,58
164,146,40,58
240,372,40,34
372,240,40,34
262,348,40,37
348,262,40,37
101,383,41,15
383,101,41,15
397,400,41,26
400,397,41,26
29,200,42,30
200,29,42,30
73,365,42,24
365,73,42,24
53,448,44,79
448,53,44,79
391,432,44,88
432,391,44,88
154,196,45,25
196,154,45,25
117,182,46,89
182,117,46,89
147,300,46,18
300,147,46,18
436,487,46,82
487,436,46,82
134,195,47,10
195,134,47,10
319,439,48,41
439,319,48,41
71,323,49,73
323,71,49,73
268,431,51,19
431,268,51,19
101,175,53,87
175,101,53,87
21,206,55,27
206,21,55,27
42,84,55,22
84,42,55,22
194,275,56,109
275,194,56,109
396,412,61,26
412,396,61,26
129,327,62,85
327,129,62,85
2,283,82,62
283,2,82,62
91,488,84,62
488,91,84,62
254,375,111,100
375,254,111,100
221,336,112,153
336,221,112,153
179,323,118,143
323,179,118,143
