500,1498
fromId,toId,d,c1
82,264,12,11
264,82,12,11
88,187,12,10
187,88,12,10
90,249,12,12
249,90,12,12
105,210,12,11
210,105,12,11
105,245,12,11
245,105,12,11
125,240,12,9
240,125,12,9
130,287,12,13
287,130,12,13
151,396,12,11
396,151,12,11
153,366,12,12
366,153,12,12
157,264,12,10
264,157,12,10
161,202,12,13
202,161,12,13
161,205,12,12
205,161,12,12
167,200,12,14
200,167,12,14
175,478,12,9
478,175,12,9
192,336,12,12
336,192,12,12
198,227,12,10
227,198,12,10
200,462,12,10
462,200,12,10
207,321,12,11
321,207,12,11
215,408,12,11
408,215,12,11
216,498,12,12
498,216,12,12
221,315,12,9
315,221,12,9
264,269,12,10
269,264,12,10
267,307,12,11
307,267,12,11
286,362,12,11
362,286,12,11
297,456,12,13
456,297,12,13
304,482,12,12
482,304,12,12
329,452,12,12
452,329,12,12
341,438,12,10
438,341,12,10
346,490,12,11
490,346,12,11
359,431,12,11
431,359,12,11
361,498,12,11
498,361,12,11
6,444,13,13
444,6,13,13
9,171,13,11
171,9,13,11
20,168,13,12
168,20,13,12
26,210,13,14
210,26,13,14
35,467,13,15
467,35,13,15
46,477,13,11
477,46,13,11
51,419,13,13
419,51,13,13
56,473,13,12
473,56,13,12
60,481,13,13
481,60,13,13
62,298,13,14
298,62,13,14
63,289,13,13
289,63,13,13
98,339,13,13
339,98,13,13
122,292,13,11
292,122,13,11
127,489,13,13
489,127,13,13
170,279,13,11
279,170,13,11
181,182,13,14
182,181,13,14
181,349,13,15
349,181,13,15
187,443,13,13
443,187,13,13
190,291,13,13
291,190,13,13
253,293,13,13
293,253,13,13
285,422,13,13
422,285,13,13
333,391,13,10
391,333,13,10
339,439,13,11
439,339,13,11
348,469,13,13
469,348,13,13
351,421,13,11
421,351,13,11
421,458,13,13
458,421,13,13
455,490,13,13
490,455,13,13
2,155,14,15
155,2,14,15
2,487,14,14
487,2,14,14
3,444,14,14
444,3,14,14
7,281,14,13
281,7,14,13
8,263,14,12
263,8,14,12
14,291,14,16
291,14,14,16
15,258,14,13
258,15,14,13
37,85,14,13
85,37,14,13
38,440,14,11
440,38,14,11
39,266,14,12
266,39,14,12
40,129,14,13
129,40,14,13
48,112,14,14
112,48,14,14
48,331,14,12
331,48,14,12
69,398,14,14
398,69,14,14
70,358,14,14
358,70,14,14
71,344,14,12
344,71,14,12
94,471,14,11
471,94,14,11
101,103,14,14
103,101,14,14
103,424,14,14
424,103,14,14
114,244,14,14
244,114,14,14
123,310,14,14
310,123,14,14
127,368,14,14
368,127,14,14
133,318,14,13
318,133,14,13
136,303,14,13
303,136,14,13
147,425,14,13
425,147,14,13
151,329,14,12
329,151,14,12
152,381,14,15
381,152,14,15
183,386,14,11
386,183,14,11
185,313,14,15
313,185,14,15
215,259,14,14
259,215,14,14
235,317,14,11
317,235,14,11
237,497,14,12
497,237,14,12
251,281,14,14
281,251,14,14
275,468,14,10
468,275,14,10
276,463,14,14
463,276,14,14
283,292,14,14
292,283,14,14
290,346,14,14
346,290,14,14
326,479,14,13
479,326,14,13
350,385,14,17
385,350,14,17
383,450,14,15
450,383,14,15
449,461,14,12
461,449,14,12
470,499,14,11
499,470,14,11
11,387,15,15
387,11,15,15
16,345,15,16
345,16,15,16
21,356,15,11
356,21,15,11
27,55,15,14
55,27,15,14
28,108,15,14
108,28,15,14
43,102,15,17
102,43,15,17
43,230,15,16
230,43,15,16
64,282,15,15
282,64,15,15
80,418,15,13
418,80,15,13
89,235,15,11
235,89,15,11
95,209,15,17
209,95,15,17
96,436,15,12
436,96,15,12
105,213,15,15
213,105,15,15
107,449,15,16
449,107,15,16
118,340,15,15
340,118,15,15
136,459,15,13
459,136,15,13
139,483,15,14
483,139,15,14
144,495,15,16
495,144,15,16
146,489,15,14
489,146,15,14
165,313,15,14
313,165,15,14
165,361,15,18
361,165,15,18
167,471,15,12
471,167,15,12
188,467,15,15
467,188,15,15
189,193,15,14
193,189,15,14
191,470,15,16
470,191,15,16
211,259,15,16
259,211,15,16
236,407,15,16
407,236,15,16
249,258,15,15
258,249,15,15
273,388,15,17
388,273,15,17
316,345,15,13
345,316,15,13
320,455,15,13
455,320,15,13
347,403,15,13
403,347,15,13
355,387,15,16
387,355,15,16
372,424,15,14
424,372,15,14
384,476,15,15
476,384,15,15
445,484,15,14
484,445,15,14
17,382,16,13
382,17,16,13
24,192,16,17
192,24,16,17
32,300,16,15
300,32,16,15
34,436,16,13
436,34,16,13
36,231,16,17
231,36,16,17
37,325,16,14
325,37,16,14
41,193,16,17
193,41,16,17
56,178,16,16
178,56,16,16
57,463,16,14
463,57,16,14
69,357,16,17
357,69,16,17
72,472,16,16
472,72,16,16
75,146,16,12
146,75,16,12
81,283,16,18
283,81,16,18
93,148,16,17
148,93,16,17
94,480,16,14
480,94,16,14
115,266,16,15
266,115,16,15
160,411,16,15
411,160,16,15
163,176,16,15
176,163,16,15
163,427,16,16
427,163,16,16
164,257,16,16
257,164,16,16
166,492,16,13
492,166,16,13
175,250,16,15
250,175,16,15
185,201,16,15
201,185,16,15
190,270,16,16
270,190,16,16
200,271,16,19
271,200,16,19
206,232,16,12
232,206,16,12
241,381,16,14
381,241,16,14
259,358,16,13
358,259,16,13
262,362,16,16
362,262,16,16
315,335,16,18
335,315,16,18
318,471,16,14
471,318,16,14
320,346,16,17
346,320,16,17
325,489,16,15
489,325,16,15
331,458,16,14
458,331,16,14
340,378,16,16
378,340,16,16
351,372,16,15
372,351,16,15
374,460,16,16
460,374,16,16
395,428,16,17
428,395,16,17
404,464,16,19
464,404,16,19
4,362,17,19
362,4,17,19
13,160,17,18
160,13,17,18
20,143,17,18
143,20,17,18
24,289,17,16
289,24,17,16
31,108,17,16
108,31,17,16
36,153,17,18
153,36,17,18
43,383,17,15
383,43,17,15
50,427,17,17
427,50,17,17
53,214,17,18
214,53,17,18
55,212,17,17
212,55,17,17
58,368,17,17
368,58,17,17
84,186,17,17
186,84,17,17
104,274,17,18
274,104,17,18
106,380,17,18
380,106,17,18
111,255,17,19
255,111,17,19
121,428,17,16
428,121,17,16
152,475,17,17
475,152,17,17
161,342,17,15
342,161,17,15
171,389,17,19
389,171,17,19
187,251,17,17
251,187,17,17
193,487,17,18
487,193,17,18
200,314,17,19
314,200,17,19
208,375,17,17
375,208,17,17
219,470,17,16
470,219,17,16
242,250,17,16
250,242,17,16
248,485,17,18
485,248,17,18
249,310,17,15
310,249,17,15
267,411,17,15
411,267,17,15
294,297,17,15
297,294,17,15
312,401,17,18
401,312,17,18
319,350,17,18
350,319,17,18
361,446,17,17
446,361,17,17
11,409,18,14
409,11,18,14
45,414,18,19
414,45,18,19
49,404,18,18
404,49,18,18
58,261,18,19
261,58,18,19
59,406,18,18
406,59,18,18
75,368,18,16
368,75,18,16
92,373,18,17
373,92,18,17
93,131,18,20
131,93,18,20
93,397,18,19
397,93,18,19
104,149,18,20
149,104,18,20
109,269,18,17
269,109,18,17
116,323,18,16
323,116,18,16
118,270,18,18
270,118,18,18
131,301,18,16
301,131,18,16
133,279,18,17
279,133,18,17
173,348,18,19
348,173,18,19
174,327,18,18
327,174,18,18
178,426,18,18
426,178,18,18
185,269,18,20
269,185,18,20
218,488,18,19
488,218,18,19
244,266,18,21
266,244,18,21
259,384,18,19
384,259,18,19
273,465,18,16
465,273,18,16
292,388,18,17
388,292,18,17
355,409,18,18
409,355,18,18
406,415,18,16
415,406,18,16
26,301,19,19
301,26,19,19
28,372,19,18
372,28,19,18
30,245,19,21
245,30,19,21
34,311,19,16
311,34,19,16
47,256,19,16
256,47,19,16
48,214,19,19
214,48,19,19
58,454,19,16
454,58,19,16
64,478,19,17
478,64,19,17
69,76,19,19
76,69,19,19
76,438,19,21
438,76,19,21
83,241,19,16
241,83,19,16
85,310,19,16
310,85,19,16
86,449,19,20
449,86,19,20
91,426,19,17
426,91,19,17
95,488,19,17
488,95,19,17
107,403,19,15
403,107,19,15
116,239,19,21
239,116,19,21
122,155,19,20
155,122,19,20
122,333,19,17
333,122,19,17
125,245,19,16
245,125,19,16
199,418,19,19
418,199,19,19
217,265,19,17
265,217,19,17
218,451,19,18
451,218,19,18
236,354,19,17
354,236,19,17
243,446,19,21
446,243,19,21
244,261,19,20
261,244,19,20
246,359,19,16
359,246,19,16
270,461,19,17
461,270,19,17
276,371,19,22
371,276,19,22
327,354,19,17
354,327,19,17
334,447,19,20
447,334,19,20
387,492,19,20
492,387,19,20
440,485,19,19
485,440,19,19
12,239,20,18
239,12,20,18
18,191,20,15
191,18,20,15
37,450,20,23
450,37,20,23
75,244,20,20
244,75,20,20
79,376,20,22
376,79,20,22
81,273,20,20
273,81,20,20
89,252,20,20
252,89,20,20
97,479,20,18
479,97,20,18
99,164,20,20
164,99,20,20
100,445,20,19
445,100,20,19
100,461,20,18
461,100,20,18
132,269,20,20
269,132,20,20
142,469,20,20
469,142,20,20
211,268,20,20
268,211,20,20
211,439,20,16
439,211,20,16
232,304,20,18
304,232,20,18
237,332,20,19
332,237,20,19
247,262,20,20
262,247,20,20
303,336,20,18
336,303,20,18
321,465,20,24
465,321,20,24
389,452,20,21
452,389,20,21
413,425,20,20
425,413,20,20
8,43,21,23
43,8,21,23
10,199,21,23
199,10,21,23
30,55,21,20
55,30,21,20
34,216,21,23
216,34,21,23
91,282,21,19
282,91,21,19
95,299,21,15
299,95,21,15
118,445,21,16
445,118,21,16
127,468,21,21
468,127,21,21
132,474,21,17
474,132,21,17
162,311,21,17
311,162,21,17
163,248,21,21
248,163,21,21
168,305,21,20
305,168,21,20
197,276,21,22
276,197,21,22
204,370,21,19
370,204,21,19
257,492,21,23
492,257,21,23
278,446,21,22
446,278,21,22
300,375,21,21
375,300,21,21
304,360,21,17
360,304,21,17
306,370,21,21
370,306,21,21
326,482,21,22
482,326,21,22
366,367,21,22
367,366,21,22
432,459,21,17
459,432,21,17
5,150,22,18
150,5,22,18
10,253,22,19
253,10,22,19
13,25,22,23
25,13,22,23
14,270,22,22
270,14,22,22
15,468,22,23
468,15,22,23
21,308,22,18
308,21,22,18
39,475,22,21
475,39,22,21
53,314,22,18
314,53,22,18
66,276,22,21
276,66,22,21
92,158,22,22
158,92,22,22
141,184,22,24
184,141,22,24
161,180,22,22
180,161,22,22
173,267,22,23
267,173,22,23
174,340,22,25
340,174,22,25
204,337,22,20
337,204,22,20
205,287,22,25
287,205,22,25
207,452,22,25
452,207,22,25
208,426,22,25
426,208,22,25
212,447,22,17
447,212,22,17
238,290,22,21
290,238,22,21
321,353,22,19
353,321,22,19
322,330,22,21
330,322,22,21
410,494,22,18
494,410,22,18
426,433,22,21
433,426,22,21
22,456,23,20
456,22,23,20
33,108,23,21
108,33,23,21
46,194,23,23
194,46,23,23
71,297,23,22
297,71,23,22
72,193,23,19
193,72,23,19
73,322,23,25
322,73,23,25
79,288,23,20
288,79,23,20
81,230,23,20
230,81,23,20
87,177,23,23
177,87,23,23
97,337,23,19
337,97,23,19
119,497,23,25
497,119,23,25
126,364,23,24
364,126,23,24
130,262,23,23
262,130,23,23
160,306,23,26
306,160,23,26
169,378,23,22
378,169,23,22
218,226,23,24
226,218,23,24
229,307,23,23
307,229,23,23
319,361,23,17
361,319,23,17
366,430,23,26
430,366,23,26
370,429,23,21
429,370,23,21
385,453,23,25
453,385,23,25
17,77,24,27
77,17,24,27
17,96,24,19
96,17,24,19
30,121,24,23
121,30,24,23
32,87,24,25
87,32,24,25
46,367,24,22
367,46,24,22
56,91,24,26
91,56,24,26
58,402,24,23
402,58,24,23
77,198,24,24
198,77,24,24
80,268,24,18
268,80,24,18
80,439,24,23
439,80,24,23
96,253,24,24
253,96,24,24
154,278,24,21
278,154,24,21
179,373,24,24
373,179,24,24
181,195,24,23
195,181,24,23
191,249,24,24
249,191,24,24
191,434,24,26
434,191,24,26
203,423,24,23
423,203,24,23
226,338,24,23
338,226,24,23
268,384,24,26
384,268,24,26
283,383,24,24
383,283,24,24
294,304,24,25
304,294,24,25
343,397,24,21
397,343,24,21
356,359,24,23
359,356,24,23
404,436,24,23
436,404,24,23
1,463,25,23
463,1,25,23
25,372,25,26
372,25,25,26
47,231,25,26
231,47,25,26
65,381,25,27
381,65,25,27
99,208,25,28
208,99,25,28
120,153,25,25
153,120,25,25
138,389,25,23
389,138,25,23
209,218,25,22
218,209,25,22
214,223,25,22
223,214,25,22
214,364,25,23
364,214,25,23
231,443,25,18
443,231,25,18
317,395,25,21
395,317,25,21
393,458,25,26
458,393,25,26
9,380,26,25
380,9,26,25
27,61,26,25
61,27,26,25
29,179,26,25
179,29,26,25
52,179,26,24
179,52,26,24
117,312,26,26
312,117,26,26
160,479,26,22
479,160,26,22
170,420,26,24
420,170,26,24
205,217,26,30
217,205,26,30
234,341,26,25
341,234,26,25
272,403,26,25
403,272,26,25
336,378,26,20
378,336,26,20
371,385,26,30
385,371,26,30
3,256,27,23
256,3,27,23
12,431,27,30
431,12,27,30
29,414,27,28
414,29,27,28
65,83,27,25
83,65,27,25
126,309,27,27
309,126,27,27
129,307,27,23
307,129,27,23
144,455,27,25
455,144,27,25
202,296,27,23
296,202,27,23
227,481,27,29
481,227,27,29
236,254,27,23
254,236,27,23
385,405,27,24
405,385,27,24
391,487,27,33
487,391,27,33
415,472,27,31
472,415,27,31
36,44,28,26
44,36,28,26
36,454,28,24
454,36,28,24
57,140,28,22
140,57,28,22
147,381,28,31
381,147,28,31
147,440,28,28
440,147,28,28
167,480,28,29
480,167,28,29
232,479,28,27
479,232,28,27
282,433,28,30
433,282,28,30
342,430,28,23
430,342,28,23
367,454,28,28
454,367,28,28
39,114,29,32
114,39,29,32
40,134,29,30
134,40,29,30
40,138,29,31
138,40,29,31
84,413,29,26
413,84,29,26
102,137,29,25
137,102,29,25
145,467,29,28
467,145,29,28
177,178,29,26
178,177,29,26
256,296,29,20
296,256,29,20
6,296,30,29
296,6,30,29
16,298,30,30
298,16,30,30
73,405,30,28
405,73,30,28
79,331,30,24
331,79,30,24
113,156,30,31
156,113,30,31
114,289,30,26
289,114,30,26
115,454,30,27
454,115,30,27
136,155,30,34
155,136,30,34
170,318,30,27
318,170,30,27
191,468,30,28
468,191,30,28
246,379,30,35
379,246,30,35
21,183,31,28
183,21,31,28
112,393,31,32
393,112,31,32
118,354,31,34
354,118,31,34
177,310,31,28
310,177,31,28
234,392,31,25
392,234,31,25
28,458,32,31
458,28,32,31
29,441,32,30
441,29,32,30
135,371,32,28
371,135,32,28
226,268,32,33
268,226,32,33
309,410,32,31
410,309,32,31
364,399,32,28
399,364,32,28
429,486,32,38
486,429,32,38
42,113,33,35
113,42,33,35
216,238,33,35
238,216,33,35
298,329,33,33
329,298,33,33
311,498,33,29
498,311,33,29
328,496,33,31
496,328,33,31
22,254,34,29
254,22,34,29
42,184,34,36
184,42,34,36
117,143,34,36
143,117,34,36
5,229,35,36
229,5,35,36
16,396,35,38
396,16,35,38
21,246,35,35
246,21,35,35
24,365,35,36
365,24,35,36
59,327,35,33
327,59,35,33
62,452,35,39
452,62,35,39
238,404,35,30
404,238,35,30
290,319,35,34
319,290,35,34
437,456,35,35
456,437,35,35
5,360,36,45
360,5,36,45
9,31,36,33
31,9,36,33
45,444,36,34
444,45,36,34
60,442,36,42
442,60,36,42
146,459,36,38
459,146,36,38
159,491,36,33
491,159,36,33
190,438,37,36
438,190,37,36
323,476,37,34
476,323,37,34
1,478,38,45
478,1,38,45
3,414,38,36
414,3,38,36
68,194,38,40
194,68,38,40
219,250,38,42
250,219,38,42
66,350,39,26
350,66,39,26
122,459,39,41
459,122,39,41
227,418,39,39
418,227,39,39
252,263,39,43
263,252,39,43
279,400,39,36
400,279,39,36
280,448,39,37
448,280,39,37
346,405,39,42
405,346,39,42
1,141,40,41
141,1,40,41
3,441,40,37
441,3,40,37
7,256,40,45
256,7,40,45
73,284,40,49
284,73,40,49
84,168,40,32
168,84,40,32
113,139,40,42
139,113,40,42
134,171,40,38
171,134,40,38
221,224,40,38
224,221,40,38
5,326,41,42
326,5,41,42
91,250,41,42
250,91,41,42
1,139,42,41
139,1,42,41
74,394,42,41
394,74,42,41
124,325,42,45
325,124,42,45
316,374,42,44
374,316,42,44
101,288,43,44
288,101,43,44
121,225,43,42
225,121,43,42
164,433,44,40
433,164,44,40
66,243,45,47
243,66,45,47
302,489,45,46
489,302,45,46
129,348,46,47
348,129,46,47
62,280,47,49
280,62,47,49
182,221,47,39
221,182,47,39
20,65,48,44
65,20,48,44
224,271,48,51
271,224,48,51
76,461,56,45
461,76,56,45
79,424,56,58
424,79,56,58
25,429,58,54
429,25,58,54
299,428,63,62
428,299,63,62
239,400,66,65
400,239,66,65
