250,726
fromId,toId,d,u1
169,141,19,1
217,233,19,2
233,217,19,2
2,136,20,10
136,2,20,10
28,187,20,21
187,28,20,21
38,118,20,3
118,38,20,3
43,58,20,14
58,43,20,14
48,182,20,38
182,48,20,38
50,61,20,13
61,50,20,13
59,93,20,22
93,59,20,22
62,168,20,4
168,62,20,4
63,130,20,6
130,63,20,6
109,142,20,17
142,109,20,17
168,215,20,3
215,168,20,3
10,80,21,9
80,10,21,9
13,68,21,29
68,13,21,29
16,56,21,23
56,16,21,23
40,217,21,36
217,40,21,36
91,111,21,16
111,91,21,16
95,110,21,37
110,95,21,37
125,140,21,19
140,125,21,19
168,202,21,14
202,168,21,14
178,212,21,33
212,178,21,33
186,189,21,21
189,186,21,21
13,83,22,3
83,13,22,3
26,79,22,14
79,26,22,14
29,115,22,20
115,29,22,20
49,94,22,44
94,49,22,44
61,98,22,17
98,61,22,17
87,190,22,20
190,87,22,20
114,198,22,6
198,114,22,6
128,216,22,20
216,128,22,20
143,169,22,36
169,143,22,36
171,235,22,6
235,171,22,6
196,197,22,25
197,196,22,25
15,157,23,18
157,15,23,18
30,141,23,36
141,30,23,36
65,181,23,43
181,65,23,43
72,80,23,37
80,72,23,37
104,148,23,37
148,104,23,37
159,179,23,4
179,159,23,4
3,61,24,4
61,3,24,4
51,84,24,8
84,51,24,8
52,119,24,2
119,52,24,2
83,214,24,10
214,83,24,10
86,97,24,33
97,86,24,33
106,205,24,38
205,106,24,38
161,222,24,3
222,161,24,3
13,216,25,10
216,13,25,10
27,109,25,39
109,27,25,39
31,157,25,31
157,31,25,31
65,239,25,19
239,65,25,19
85,228,25,18
228,85,25,18
92,194,25,21
194,92,25,21
132,139,25,12
139,132,25,12
143,190,25,39
190,143,25,39
147,187,25,37
187,147,25,37
155,160,25,15
160,155,25,15
211,243,25,46
243,211,25,46
221,242,25,10
242,221,25,10
54,184,26,30
184,54,26,30
63,84,26,4
84,63,26,4
68,248,26,4
248,68,26,4
76,120,26,7
120,76,26,7
43,148,27,20
148,43,27,20
69,205,27,34
205,69,27,34
82,239,27,26
239,82,27,26
119,224,27,22
224,119,27,22
147,198,27,46
198,147,27,46
151,169,27,35
169,151,27,35
56,133,28,40
133,56,28,40
66,209,28,51
209,66,28,51
114,194,28,30
194,114,28,30
130,173,28,7
173,130,28,7
9,116,29,49
116,9,29,49
25,156,29,32
156,25,29,32
52,218,29,52
218,52,29,52
135,220,29,44
220,135,29,44
151,207,29,23
207,151,29,23
158,223,29,5
223,158,29,5
3,150,30,32
150,3,30,32
14,206,30,40
206,14,30,40
33,196,30,58
196,33,30,58
51,204,30,54
204,51,30,54
65,152,30,21
152,65,30,21
113,202,30,20
202,113,30,20
116,123,30,24
123,116,30,24
118,241,30,34
241,118,30,34
11,13,31,22
13,11,31,22
96,125,31,54
125,96,31,54
3,53,32,59
53,3,32,59
12,177,32,63
177,12,32,63
30,106,32,64
106,30,32,64
35,108,32,54
108,35,32,54
49,241,32,19
241,49,32,19
64,187,32,5
187,64,32,5
87,135,32,15
135,87,32,15
98,239,32,49
239,98,32,49
17,227,33,8
227,17,33,8
85,193,33,62
193,85,33,62
37,243,34,54
243,37,34,54
163,229,34,44
229,163,34,44
43,91,35,59
91,43,35,59
88,116,35,62
116,88,35,62
135,180,35,45
180,135,35,45
149,164,36,28
164,149,36,28
163,195,36,12
195,163,36,12
167,227,36,22
227,167,36,22
25,176,37,74
176,25,37,74
34,105,37,42
105,34,37,42
82,178,37,4
178,82,37,4
82,208,37,34
208,82,37,34
190,220,37,13
220,190,37,13
31,80,38,12
80,31,38,12
141,207,38,41
207,141,38,41
178,220,39,32
220,178,39,32
39,121,42,68
121,39,42,68
154,201,42,56
201,154,42,56
180,197,43,42
197,180,43,42
226,236,45,32
236,226,45,32
67,211,47,26
211,67,47,26
73,199,47,73
199,73,47,73
12,137,48,10
137,12,48,10
29,227,51,53
227,29,51,53
99,167,57,31
167,99,57,31
144,247,64,51
247,144,64,51
112,166,73,72
166,112,73,72
24,206,77,57
206,24,77,57
