250,722
fromId,toId,d,u1
41,79,21,13
79,41,21,13
49,229,21,32
229,49,21,32
54,118,21,32
118,54,21,32
55,224,21,8
224,55,21,8
100,186,21,42
186,100,21,42
128,223,21,30
223,128,21,30
163,195,21,30
195,163,21,30
169,190,21,20
190,169,21,20
225,228,21,31
228,225,21,31
2,158,22,14
158,2,22,14
9,75,22,34
75,9,22,34
43,99,22,25
99,43,22,25
50,215,22,24
215,50,22,24
55,61,22,9
61,55,22,9
62,163,22,34
163,62,22,34
93,168,22,28
168,93,22,28
119,162,22,14
162,119,22,14
158,200,22,1
200,158,22,1
168,173,22,17
173,168,22,17
16,197,23,27
197,16,23,27
18,33,23,29
33,18,23,29
45,238,23,14
238,45,23,14
48,113,23,19
113,48,23,19
58,222,23,45
222,58,23,45
86,134,23,25
134,86,23,25
1,126,24,38
126,1,24,38
17,117,24,14
117,17,24,14
62,174,24,3
174,62,24,3
68,126,24,3
126,68,24,3
94,176,24,11
176,94,24,11
102,110,24,6
110,102,24,6
117,237,24,48
237,117,24,48
120,248,24,46
248,120,24,46
126,194,24,17
194,126,24,17
192,196,24,14
196,192,24,14
43,197,25,6
197,43,25,6
49,84,25,22
84,49,25,22
51,211,25,23
211,51,25,23
57,146,25,47
146,57,25,47
60,157,25,49
157,60,25,49
61,150,25,44
150,61,25,44
73,111,25,35
111,73,25,35
142,146,25,22
146,142,25,22
163,185,25,27
185,163,25,27
171,196,25,45
196,171,25,45
28,157,26,25
157,28,26,25
44,216,26,47
216,44,26,47
52,155,26,21
155,52,26,21
119,236,26,5
236,119,26,5
154,157,26,7
157,154,26,7
4,147,27,1
147,4,27,1
23,167,27,40
167,23,27,40
87,153,27,47
153,87,27,47
94,229,27,30
229,94,27,30
107,214,27,33
214,107,27,33
117,181,27,40
181,117,27,40
227,248,27,42
248,227,27,42
16,126,28,4
126,16,28,4
39,95,28,11
95,39,28,11
71,192,28,16
192,71,28,16
146,230,28,38
230,146,28,38
8,52,29,12
52,8,29,12
11,229,29,18
229,11,29,18
34,88,29,55
88,34,29,55
44,224,29,44
224,44,29,44
93,232,29,30
232,93,29,30
168,231,29,23
231,168,29,23
15,116,30,13
116,15,30,13
17,24,30,3
24,17,30,3
31,202,30,60
202,31,30,60
63,168,30,56
168,63,30,56
143,212,30,17
212,143,30,17
225,234,30,26
234,225,30,26
7,112,31,25
112,7,31,25
103,147,31,20
147,103,31,20
146,167,31,58
167,146,31,58
51,113,32,43
113,51,32,43
100,235,32,7
235,100,32,7
185,214,32,46
214,185,32,46
34,160,33,44
160,34,33,44
79,207,33,64
207,79,33,64
83,191,33,15
191,83,33,15
135,242,33,23
242,135,33,23
159,235,33,1
235,159,33,1
71,171,34,60
171,71,34,60
128,166,34,12
166,128,34,12
49,120,35,55
120,49,35,55
67,145,35,68
145,67,35,68
147,154,35,37
154,147,35,37
211,248,35,17
248,211,35,17
34,103,36,1
103,34,36,1
39,223,36,53
223,39,36,53
45,121,36,59
121,45,36,59
90,153,36,37
153,90,36,37
94,182,36,7
182,94,36,7
97,143,36,27
143,97,36,27
99,180,36,60
180,99,36,60
22,106,37,9
106,22,37,9
83,217,37,38
217,83,37,38
103,110,37,54
110,103,37,54
4,145,38,15
145,4,38,15
95,145,38,61
145,95,38,61
96,193,38,41
193,96,38,41
40,130,39,44
130,40,39,44
124,191,39,42
191,124,39,42
156,226,40,33
226,156,40,33
71,110,41,18
110,71,41,18
83,219,41,60
219,83,41,60
0,104,43,12
104,0,43,12
86,226,45,50
226,86,45,50
107,206,45,35
206,107,45,35
151,188,46,91
188,151,46,91
188,202,55,47
202,188,55,47
