250,728
fromId,toId,d,c1
202,138,8,9
140,171,8,7
171,140,8,7
222,231,8,7
231,222,8,7
3,61,9,8
61,3,9,8
8,50,9,10
50,8,9,10
11,233,9,8
233,11,9,8
12,14,9,10
14,12,9,10
20,107,9,8
107,20,9,8
26,178,9,9
178,26,9,9
30,189,9,8
189,30,9,8
40,158,9,9
158,40,9,9
87,225,9,9
225,87,9,9
126,242,9,10
242,126,9,10
151,226,9,9
226,151,9,9
169,243,9,8
243,169,9,8
207,215,9,10
215,207,9,10
217,244,9,8
244,217,9,8
9,66,10,10
66,9,10,10
15,70,10,10
70,15,10,10
28,53,10,9
53,28,10,9
38,56,10,8
56,38,10,8
54,151,10,10
151,54,10,10
65,87,10,9
87,65,10,9
75,99,10,8
99,75,10,8
79,233,10,8
233,79,10,8
88,247,10,8
247,88,10,8
102,182,10,10
182,102,10,10
107,242,10,10
242,107,10,10
112,189,10,9
189,112,10,9
121,199,10,9
199,121,10,9
149,202,10,9
202,149,10,9
149,203,10,10
203,149,10,10
2,154,11,9
154,2,11,9
10,238,11,11
238,10,11,11
27,166,11,11
166,27,11,11
36,105,11,11
105,36,11,11
44,108,11,10
108,44,11,10
59,76,11,11
76,59,11,11
60,226,11,12
226,60,11,12
63,77,11,12
77,63,11,12
65,150,11,11
150,65,11,11
73,148,11,9
148,73,11,9
77,144,11,14
144,77,11,14
83,128,11,10
128,83,11,10
91,177,11,10
177,91,11,10
100,220,11,10
220,100,11,10
112,164,11,11
164,112,11,11
120,191,11,11
191,120,11,11
124,226,11,9
226,124,11,9
130,168,11,8
168,130,11,8
133,174,11,11
174,133,11,11
136,195,11,11
195,136,11,11
173,247,11,11
247,173,11,11
182,192,11,10
192,182,11,10
0,167,12,12
167,0,12,12
5,6,12,10
6,5,12,10
5,26,12,12
26,5,12,12
6,21,12,13
21,6,12,13
14,196,12,11
196,14,12,11
17,216,12,11
216,17,12,11
23,77,12,12
77,23,12,12
23,196,12,12
196,23,12,12
44,73,12,12
73,44,12,12
63,187,12,11
187,63,12,11
68,104,12,12
104,68,12,12
153,206,12,11
206,153,12,11
157,246,12,10
246,157,12,10
12,39,13,11
39,12,13,11
12,111,13,11
111,12,13,11
15,217,13,12
217,15,13,12
33,86,13,12
86,33,13,12
35,210,13,11
210,35,13,11
37,162,13,15
162,37,13,15
51,198,13,14
198,51,13,14
53,122,13,14
122,53,13,14
53,174,13,11
174,53,13,11
60,85,13,14
85,60,13,14
69,235,13,11
235,69,13,11
70,173,13,14
173,70,13,14
72,114,13,12
114,72,13,12
82,174,13,13
174,82,13,13
94,134,13,11
134,94,13,11
116,138,13,13
138,116,13,13
147,240,13,13
240,147,13,13
175,241,13,13
241,175,13,13
182,195,13,13
195,182,13,13
4,157,14,13
157,4,14,13
7,80,14,13
80,7,14,13
29,237,14,16
237,29,14,16
45,107,14,13
107,45,14,13
45,153,14,14
153,45,14,14
54,85,14,13
85,54,14,13
91,132,14,14
132,91,14,14
101,126,14,16
126,101,14,16
121,209,14,16
209,121,14,16
124,159,14,13
159,124,14,13
129,185,14,15
185,129,14,15
14,188,15,13
188,14,15,13
43,135,15,15
135,43,15,15
46,123,15,14
123,46,15,14
66,222,15,14
222,66,15,14
75,163,15,15
163,75,15,15
123,139,15,18
139,123,15,18
125,216,15,12
216,125,15,12
160,167,15,16
167,160,15,16
168,235,15,16
235,168,15,16
231,249,15,15
249,231,15,15
36,102,16,16
102,36,16,16
44,128,16,15
128,44,16,15
47,130,16,16
130,47,16,16
61,178,16,15
178,61,16,15
67,206,16,15
206,67,16,15
86,221,16,16
221,86,16,16
95,237,16,17
237,95,16,17
144,188,16,15
188,144,16,15
152,219,16,13
219,152,16,13
201,243,16,13
243,201,16,13
0,84,17,17
84,0,17,17
1,16,17,14
16,1,17,14
9,143,17,18
143,9,17,18
19,141,17,19
141,19,17,19
22,161,17,15
161,22,17,15
24,62,17,14
62,24,17,14
34,158,17,16
158,34,17,16
40,100,17,19
100,40,17,19
42,85,17,20
85,42,17,20
47,120,17,17
120,47,17,17
47,142,17,18
142,47,17,18
65,193,17,17
193,65,17,17
68,91,17,16
91,68,17,16
84,230,17,16
230,84,17,16
109,110,17,15
110,109,17,15
135,183,17,15
183,135,17,15
8,34,18,15
34,8,18,15
24,207,18,19
207,24,18,19
37,218,18,16
218,37,18,16
58,237,18,17
237,58,18,17
82,97,18,18
97,82,18,18
86,112,18,19
112,86,18,19
100,227,18,14
227,100,18,14
105,169,18,16
169,105,18,16
110,236,18,20
236,110,18,20
130,191,18,19
191,130,18,19
161,229,18,20
229,161,18,20
2,52,19,21
52,2,19,21
7,92,19,18
92,7,19,18
20,96,19,16
96,20,19,16
22,194,19,18
194,22,19,18
36,168,19,19
168,36,19,19
42,146,19,20
146,42,19,20
51,183,19,18
183,51,19,18
71,198,19,21
198,71,19,21
86,143,19,19
143,86,19,19
93,223,19,19
223,93,19,19
96,137,19,18
137,96,19,18
104,159,19,17
159,104,19,17
122,227,19,17
227,122,19,17
138,240,19,16
240,138,19,16
215,239,19,18
239,215,19,18
238,239,19,18
239,238,19,18
1,113,20,20
113,1,20,20
5,89,20,20
89,5,20,20
38,193,20,20
193,38,20,20
42,57,20,23
57,42,20,23
62,164,20,19
164,62,20,19
63,167,20,21
167,63,20,21
72,234,20,18
234,72,20,18
78,137,20,19
137,78,20,19
83,108,20,16
108,83,20,16
122,131,20,22
131,122,20,22
154,179,20,19
179,154,20,19
190,216,20,21
216,190,20,21
214,221,20,20
221,214,20,20
9,62,21,19
62,9,21,19
15,124,21,19
124,15,21,19
40,246,21,16
246,40,21,16
41,79,21,21
79,41,21,21
55,114,21,19
114,55,21,19
55,136,21,19
136,55,21,19
66,117,21,22
117,66,21,22
98,139,21,20
139,98,21,20
16,106,22,19
106,16,22,19
20,134,22,25
134,20,22,25
28,173,22,19
173,28,22,19
50,245,22,21
245,50,22,21
53,68,22,25
68,53,22,25
57,152,22,28
152,57,22,28
67,171,22,21
171,67,22,21
71,181,22,23
181,71,22,23
73,181,22,23
181,73,22,23
92,172,22,19
172,92,22,19
93,212,22,28
212,93,22,28
121,225,22,22
225,121,22,22
221,235,22,25
235,221,22,25
24,108,23,25
108,24,23,25
25,97,23,22
97,25,23,22
52,56,23,20
56,52,23,20
97,184,23,26
184,97,23,26
191,249,23,19
249,191,23,19
0,187,24,22
187,0,24,22
10,119,24,23
119,10,24,23
17,84,24,21
84,17,24,21
25,224,24,22
224,25,24,22
29,91,24,21
91,29,24,21
48,205,24,25
205,48,24,25
59,179,24,25
179,59,24,25
72,209,24,22
209,72,24,22
102,114,24,22
114,102,24,22
118,184,24,21
184,118,24,21
137,180,24,23
180,137,24,23
160,190,24,21
190,160,24,21
31,180,25,25
180,31,25,25
35,152,25,20
152,35,25,20
58,161,25,26
161,58,25,26
101,146,25,25
146,101,25,25
106,113,25,23
113,106,25,23
140,249,25,25
249,140,25,25
172,246,25,23
246,172,25,23
176,219,25,23
219,176,25,23
26,49,26,25
49,26,26,25
49,110,26,25
110,49,26,25
58,124,26,25
124,58,26,25
181,222,26,23
222,181,26,23
193,212,26,21
212,193,26,21
2,27,27,29
27,2,27,29
11,248,27,26
248,11,27,26
24,117,27,21
117,24,27,21
31,157,27,27
157,31,27,27
37,223,27,27
223,37,27,27
134,153,27,29
153,134,27,29
143,231,27,27
231,143,27,27
227,246,27,22
246,227,27,22
4,180,28,31
180,4,28,31
18,201,28,23
201,18,28,23
60,244,28,34
244,60,28,34
92,247,28,25
247,92,28,25
98,129,28,25
129,98,28,25
169,221,28,30
221,169,28,30
1,155,29,24
155,1,29,24
56,218,29,28
218,56,29,28
75,248,29,30
248,75,29,30
81,166,29,28
166,81,29,28
128,175,29,30
175,128,29,30
157,158,29,29
158,157,29,29
32,58,30,30
58,32,30,30
32,59,30,26
59,32,30,26
32,79,30,27
79,32,30,27
39,128,30,27
128,39,30,27
178,209,30,32
209,178,30,32
74,198,32,27
198,74,32,27
16,125,33,32
125,16,33,32
28,172,33,27
172,28,33,27
67,74,33,36
74,67,33,36
7,146,34,36
146,7,34,36
111,230,34,34
230,111,34,34
120,176,34,38
176,120,34,38
123,185,34,38
185,123,34,38
142,199,34,28
199,142,34,28
156,197,34,33
197,156,34,33
206,210,34,30
210,206,34,30
19,219,35,39
219,19,35,39
31,96,35,40
96,31,35,40
115,165,35,33
165,115,35,33
186,223,35,36
223,186,35,36
39,156,36,41
156,39,36,41
41,147,36,33
147,41,36,33
156,230,36,32
230,156,36,32
170,220,36,44
220,170,36,44
81,162,37,34
162,81,37,34
130,231,37,37
231,130,37,37
64,224,38,35
224,64,38,35
97,248,40,34
248,97,40,34
1,245,41,35
245,1,41,35
101,206,41,42
206,101,41,42
134,208,41,41
208,134,41,41
140,210,41,42
210,140,41,42
176,199,41,38
199,176,41,38
207,232,41,48
232,207,41,48
4,8,42,41
8,4,42,41
89,93,42,39
93,89,42,39
121,219,42,41
219,121,42,41
154,240,43,44
240,154,43,44
87,93,45,53
93,87,45,53
50,113,47,44
113,50,47,44
17,78,48,48
78,17,48,48
141,225,49,51
225,141,49,51
64,205,53,47
205,64,53,47
27,203,55,58
203,27,55,58
