250,732
fromId,toId,d,c1
52,230,22,23
230,52,22,23
53,95,22,24
95,53,22,24
59,141,22,21
141,59,22,21
71,227,22,19
227,71,22,19
123,194,22,19
194,123,22,19
131,240,22,24
240,131,22,24
187,230,22,22
230,187,22,22
6,190,23,23
190,6,23,23
11,14,23,23
14,11,23,23
11,158,23,23
158,11,23,23
22,100,23,26
100,22,23,26
23,64,23,18
64,23,23,18
28,57,23,21
57,28,23,21
30,188,23,23
188,30,23,23
31,48,23,27
48,31,23,27
34,63,23,27
63,34,23,27
49,112,23,23
112,49,23,23
153,212,23,25
212,153,23,25
177,241,23,21
241,177,23,21
23,129,24,25
129,23,24,25
28,212,24,25
212,28,24,25
62,236,24,25
236,62,24,25
75,159,24,24
159,75,24,24
99,145,24,19
145,99,24,19
133,241,24,24
241,133,24,24
22,234,25,26
234,22,25,26
35,121,25,24
121,35,25,24
37,206,25,25
206,37,25,25
77,81,25,22
81,77,25,22
79,225,25,26
225,79,25,26
83,113,25,25
113,83,25,25
88,136,25,20
136,88,25,20
117,240,25,20
240,117,25,20
163,244,25,27
244,163,25,27
169,188,25,26
188,169,25,26
195,244,25,24
244,195,25,24
19,114,26,24
114,19,26,24
52,201,26,28
201,52,26,28
64,221,26,25
221,64,26,25
66,106,26,27
106,66,26,27
74,172,26,23
172,74,26,23
99,231,26,24
231,99,26,24
117,135,26,28
135,117,26,28
223,227,26,29
227,223,26,29
39,226,27,25
226,39,27,25
40,44,27,26
44,40,27,26
56,71,27,29
71,56,27,29
102,225,27,25
225,102,27,25
109,205,27,24
205,109,27,24
110,128,27,28
128,110,27,28
14,70,28,22
70,14,28,22
24,108,28,28
108,24,28,28
53,169,28,29
169,53,28,29
95,162,28,28
162,95,28,28
194,217,28,27
217,194,28,27
49,95,29,28
95,49,29,28
131,184,29,24
184,131,29,24
9,212,30,29
212,9,30,29
50,203,30,32
203,50,30,32
8,102,31,33
102,8,31,33
131,135,31,35
135,131,31,35
137,198,31,33
198,137,31,33
33,101,32,35
101,33,32,35
62,111,32,32
111,62,32,32
87,155,32,33
155,87,32,33
24,34,33,31
34,24,33,31
73,207,33,31
207,73,33,31
103,121,33,44
121,103,33,44
170,191,33,32
191,170,33,32
5,119,34,36
119,5,34,36
7,173,34,33
173,7,34,33
7,240,34,33
240,7,34,33
41,129,34,28
129,41,34,28
54,154,34,36
154,54,34,36
77,136,34,30
136,77,34,30
106,223,34,22
223,106,34,22
238,240,34,33
240,238,34,33
4,91,35,33
91,4,35,33
72,208,35,37
208,72,35,37
105,206,35,41
206,105,35,41
56,165,36,36
165,56,36,36
66,157,38,41
157,66,38,41
108,182,38,40
182,108,38,40
18,108,39,43
108,18,39,43
77,135,39,38
135,77,39,38
169,190,40,33
190,169,40,33
180,196,40,33
196,180,40,33
136,202,41,39
202,136,41,39
55,125,42,41
125,55,42,41
23,126,46,47
126,23,46,47
88,225,47,37
225,88,47,37
65,243,49,49
243,65,49,49
65,200,54,54
200,65,54,54
36,98,60,55
98,36,60,55
