250,726
fromId,toId,d,c1
204,192,8,7
198,218,8,7
218,198,8,7
2,25,9,8
25,2,9,8
7,121,9,9
121,7,9,9
19,81,9,9
81,19,9,9
41,43,9,8
43,41,9,8
57,74,9,9
74,57,9,9
65,90,9,7
90,65,9,7
76,129,9,9
129,76,9,9
82,169,9,6
169,82,9,6
94,128,9,8
128,94,9,8
101,173,9,8
173,101,9,8
108,151,9,8
151,108,9,8
133,247,9,8
247,133,9,8
138,232,9,9
232,138,9,9
152,163,9,9
163,152,9,9
160,246,9,7
246,160,9,7
168,175,9,7
175,168,9,7
170,223,9,9
223,170,9,9
246,248,9,7
248,246,9,7
8,172,10,10
172,8,10,10
17,195,10,9
195,17,10,9
18,77,10,9
77,18,10,9
33,214,10,11
214,33,10,11
35,196,10,10
196,35,10,10
41,221,10,9
221,41,10,9
42,55,10,8
55,42,10,8
47,192,10,10
192,47,10,10
50,218,10,9
218,50,10,9
56,206,10,9
206,56,10,9
57,182,10,10
182,57,10,10
67,238,10,11
238,67,10,11
81,95,10,9
95,81,10,9
81,113,10,10
113,81,10,10
93,213,10,8
213,93,10,8
115,174,10,7
174,115,10,7
126,214,10,7
214,126,10,7
147,171,10,8
171,147,10,8
156,235,10,9
235,156,10,9
157,193,10,9
193,157,10,9
157,216,10,8
216,157,10,8
186,187,10,9
187,186,10,9
237,248,10,10
248,237,10,10
2,107,11,9
107,2,11,9
3,79,11,10
79,3,11,10
30,237,11,11
237,30,11,11
56,151,11,10
151,56,11,10
63,151,11,9
151,63,11,9
69,70,11,12
70,69,11,12
70,193,11,12
193,70,11,12
77,197,11,11
197,77,11,11
81,85,11,10
85,81,11,10
108,194,11,11
194,108,11,11
142,176,11,10
176,142,11,10
143,146,11,10
146,143,11,10
189,205,11,11
205,189,11,11
1,138,12,13
138,1,12,13
4,96,12,11
96,4,12,11
10,162,12,13
162,10,12,13
11,249,12,10
249,11,12,10
25,154,12,11
154,25,12,11
35,239,12,10
239,35,12,10
44,165,12,11
165,44,12,11
73,110,12,12
110,73,12,12
80,247,12,12
247,80,12,12
85,148,12,9
148,85,12,9
86,227,12,11
227,86,12,11
96,227,12,10
227,96,12,10
123,130,12,15
130,123,12,15
165,223,12,11
223,165,12,11
7,186,13,13
186,7,13,13
9,127,13,11
127,9,13,11
12,142,13,12
142,12,13,12
20,68,13,14
68,20,13,14
29,224,13,11
224,29,13,11
38,161,13,13
161,38,13,13
38,175,13,13
175,38,13,13
46,99,13,12
99,46,13,12
50,89,13,14
89,50,13,14
56,194,13,10
194,56,13,10
58,92,13,15
92,58,13,15
67,189,13,13
189,67,13,13
75,156,13,13
156,75,13,13
87,160,13,13
160,87,13,13
90,137,13,15
137,90,13,15
94,140,13,11
140,94,13,11
101,115,13,13
115,101,13,13
104,131,13,13
131,104,13,13
123,149,13,11
149,123,13,11
139,223,13,13
223,139,13,13
183,225,13,13
225,183,13,13
1,103,14,14
103,1,14,14
20,60,14,12
60,20,14,12
31,71,14,12
71,31,14,12
59,183,14,13
183,59,14,13
78,243,14,14
243,78,14,14
88,235,14,14
235,88,14,14
113,116,14,11
116,113,14,11
149,200,14,15
200,149,14,15
172,174,14,14
174,172,14,14
173,229,14,16
229,173,14,16
12,132,15,17
132,12,15,17
15,25,15,13
25,15,15,13
18,234,15,16
234,18,15,16
20,119,15,14
119,20,15,14
21,112,15,14
112,21,15,14
40,211,15,16
211,40,15,16
42,208,15,13
208,42,15,13
46,124,15,16
124,46,15,16
50,167,15,14
167,50,15,14
61,119,15,12
119,61,15,12
65,73,15,13
73,65,15,13
92,238,15,15
238,92,15,15
101,238,15,15
238,101,15,15
118,159,15,14
159,118,15,14
120,190,15,15
190,120,15,15
7,133,16,17
133,7,16,17
18,22,16,16
22,18,16,16
31,98,16,16
98,31,16,16
49,246,16,18
246,49,16,18
50,84,16,15
84,50,16,15
70,98,16,14
98,70,16,14
82,147,16,16
147,82,16,16
112,220,16,16
220,112,16,16
134,184,16,16
184,134,16,16
145,225,16,12
225,145,16,12
170,228,16,16
228,170,16,16
200,244,16,13
244,200,16,13
5,32,17,14
32,5,17,14
10,96,17,17
96,10,17,17
13,191,17,17
191,13,17,17
22,114,17,17
114,22,17,17
33,93,17,18
93,33,17,18
41,111,17,14
111,41,17,14
52,224,17,16
224,52,17,16
53,105,17,16
105,53,17,16
53,141,17,16
141,53,17,16
60,103,17,20
103,60,17,20
61,78,17,14
78,61,17,14
65,134,17,15
134,65,17,15
88,177,17,13
177,88,17,13
92,189,17,18
189,92,17,18
97,166,17,16
166,97,17,16
129,242,17,16
242,129,17,16
156,217,17,15
217,156,17,15
0,160,18,18
160,0,18,18
8,181,18,17
181,8,18,17
13,96,18,19
96,13,18,19
19,114,18,14
114,19,18,14
29,104,18,18
104,29,18,18
34,172,18,19
172,34,18,19
52,106,18,15
106,52,18,15
53,215,18,18
215,53,18,18
72,153,18,17
153,72,18,17
112,184,18,17
184,112,18,17
131,201,18,19
201,131,18,19
144,182,18,18
182,144,18,18
191,217,18,16
217,191,18,16
3,244,19,16
244,3,19,16
4,193,19,19
193,4,19,19
16,214,19,17
214,16,19,17
21,68,19,17
68,21,19,17
28,103,19,14
103,28,19,14
34,181,19,21
181,34,19,21
52,201,19,22
201,52,19,22
86,157,19,21
157,86,19,21
104,241,19,19
241,104,19,19
122,205,19,20
205,122,19,20
141,234,19,17
234,141,19,17
163,248,19,18
248,163,19,18
14,223,20,19
223,14,20,19
27,218,20,21
218,27,20,21
42,83,20,21
83,42,20,21
62,164,20,16
164,62,20,16
70,71,20,19
71,70,20,19
86,118,20,22
118,86,20,22
87,171,20,20
171,87,20,20
89,185,20,23
185,89,20,23
102,138,20,21
138,102,20,21
124,245,20,21
245,124,20,21
137,244,20,22
244,137,20,22
166,219,20,22
219,166,20,22
224,243,20,18
243,224,20,18
1,197,21,22
197,1,21,22
5,80,21,19
80,5,21,19
34,188,21,23
188,34,21,23
76,131,21,19
131,76,21,19
111,191,21,18
191,111,21,18
126,176,21,22
176,126,21,22
126,230,21,19
230,126,21,19
138,195,21,19
195,138,21,19
139,145,21,17
145,139,21,17
166,167,21,21
167,166,21,21
199,231,21,22
231,199,21,22
203,210,21,21
210,203,21,21
222,231,21,17
231,222,21,17
14,179,22,22
179,14,22,22
24,130,22,20
130,24,22,20
28,61,22,24
61,28,22,24
30,142,22,23
142,30,22,23
87,169,22,23
169,87,22,23
121,185,22,21
185,121,22,21
200,235,22,20
235,200,22,20
0,49,23,21
49,0,23,21
19,134,23,19
134,19,23,19
55,146,23,26
146,55,23,26
66,203,23,20
203,66,23,20
114,184,23,22
184,114,23,22
14,117,24,27
117,14,24,27
31,132,24,24
132,31,24,24
48,242,24,28
242,48,24,28
79,90,24,21
90,79,24,21
80,228,24,24
228,80,24,24
86,111,24,22
111,86,24,22
97,187,24,21
187,97,24,21
106,199,24,26
199,106,24,26
126,163,24,23
163,126,24,23
132,240,24,22
240,132,24,22
144,194,24,24
194,144,24,24
13,86,25,22
86,13,25,22
17,232,25,24
232,17,25,24
32,47,25,22
47,32,25,22
66,122,25,24
122,66,25,24
176,237,25,24
237,176,25,24
24,241,26,25
241,24,26,25
51,66,26,26
66,51,26,26
91,220,26,30
220,91,26,30
95,150,26,24
150,95,26,24
136,147,26,26
147,136,26,26
190,221,26,21
221,190,26,21
0,69,27,29
69,0,27,29
2,72,27,28
72,2,27,28
37,229,27,23
229,37,27,23
55,122,27,27
122,55,27,27
11,34,28,28
34,11,28,28
36,112,28,25
112,36,28,25
155,222,28,30
222,155,28,30
28,106,29,25
106,28,29,25
75,190,29,33
190,75,29,33
99,125,29,26
125,99,29,26
129,211,29,30
211,129,29,30
179,185,29,28
185,179,29,28
5,186,30,25
186,5,30,25
9,102,30,26
102,9,30,26
12,148,30,27
148,12,30,27
53,85,30,33
85,53,30,33
64,153,30,28
153,64,30,28
59,204,31,31
204,59,31,31
153,154,31,24
154,153,31,24
40,158,32,32
158,40,32,32
54,167,32,29
167,54,32,29
71,240,32,32
240,71,32,32
76,107,32,32
107,76,32,32
88,211,32,35
211,88,32,35
118,225,32,34
225,118,32,34
121,166,32,29
166,121,32,29
148,230,32,29
230,148,32,29
164,233,33,32
233,164,33,32
170,185,33,36
185,170,33,36
23,203,34,32
203,23,34,32
45,117,34,32
117,45,34,32
48,144,34,37
144,48,34,37
54,229,34,28
229,54,34,28
58,115,34,35
115,58,34,35
152,160,34,34
160,152,34,34
9,231,35,38
231,9,35,38
13,180,35,40
180,13,35,40
57,242,35,36
242,57,35,36
58,249,35,34
249,58,35,34
173,205,35,39
205,173,35,39
207,229,35,42
229,207,35,42
64,231,36,36
231,64,36,36
120,212,36,33
212,120,36,33
159,196,36,36
196,159,36,36
210,219,36,31
219,210,36,31
104,130,37,39
130,104,37,39
161,204,37,33
204,161,37,33
213,215,37,39
215,213,37,39
43,118,38,39
118,43,38,39
59,228,38,36
228,59,38,36
39,131,41,35
131,39,41,35
46,144,41,44
144,46,41,44
75,158,41,32
158,75,41,32
206,245,41,35
245,206,41,35
100,105,42,41
105,100,42,41
46,83,43,42
83,46,43,42
69,168,43,44
168,69,43,44
100,232,43,39
232,100,43,39
109,219,46,52
219,109,46,52
124,194,47,50
194,124,47,50
3,224,48,45
224,3,48,45
29,123,50,55
123,29,50,55
120,207,53,49
207,120,53,49
8,190,56,49
190,8,56,49
124,208,57,47
208,124,57,47
