250,726
fromId,toId,d,c1
195,58,11,9
83,123,11,11
123,83,11,11
85,132,11,10
132,85,11,10
97,140,11,11
140,97,11,11
115,172,11,8
172,115,11,8
126,231,11,11
231,126,11,11
144,222,11,10
222,144,11,10
189,237,11,11
237,189,11,11
192,245,11,11
245,192,11,11
2,249,12,12
249,2,12,12
9,59,12,10
59,9,12,10
14,74,12,13
74,14,12,13
31,230,12,15
230,31,12,15
38,130,12,10
130,38,12,10
53,217,12,12
217,53,12,12
54,223,12,12
223,54,12,12
59,176,12,12
176,59,12,12
65,180,12,11
180,65,12,11
69,125,12,14
125,69,12,14
70,74,12,12
74,70,12,12
76,80,12,10
80,76,12,10
89,210,12,12
210,89,12,12
93,225,12,9
225,93,12,9
100,115,12,11
115,100,12,11
103,186,12,12
186,103,12,12
108,178,12,11
178,108,12,11
119,159,12,13
159,119,12,13
137,175,12,11
175,137,12,11
208,211,12,11
211,208,12,11
17,90,13,11
90,17,13,11
19,44,13,12
44,19,13,12
21,129,13,14
129,21,13,14
23,91,13,13
91,23,13,13
34,141,13,14
141,34,13,14
38,149,13,12
149,38,13,12
40,175,13,13
175,40,13,13
62,181,13,14
181,62,13,14
63,121,13,13
121,63,13,13
73,213,13,12
213,73,13,12
76,136,13,10
136,76,13,10
82,221,13,11
221,82,13,11
104,243,13,15
243,104,13,15
154,184,13,11
184,154,13,11
163,178,13,11
178,163,13,11
167,239,13,12
239,167,13,12
201,217,13,14
217,201,13,14
218,225,13,12
225,218,13,12
7,9,14,15
9,7,14,15
11,35,14,12
35,11,14,12
16,89,14,16
89,16,14,16
23,118,14,16
118,23,14,16
25,206,14,14
206,25,14,14
30,42,14,14
42,30,14,14
37,148,14,14
148,37,14,14
37,192,14,15
192,37,14,15
38,117,14,13
117,38,14,13
49,123,14,14
123,49,14,14
71,173,14,14
173,71,14,14
72,183,14,13
183,72,14,13
79,147,14,14
147,79,14,14
104,193,14,15
193,104,14,15
108,161,14,15
161,108,14,15
133,152,14,12
152,133,14,12
165,200,14,15
200,165,14,15
2,12,15,15
12,2,15,15
31,224,15,16
224,31,15,16
77,99,15,13
99,77,15,13
84,165,15,13
165,84,15,13
94,215,15,10
215,94,15,10
114,187,15,14
187,114,15,14
129,170,15,16
170,129,15,16
140,159,15,16
159,140,15,16
188,238,15,16
238,188,15,16
230,239,15,13
239,230,15,13
1,66,16,13
66,1,16,13
2,126,16,13
126,2,16,13
20,221,16,16
221,20,16,16
24,129,16,15
129,24,16,15
25,88,16,13
88,25,16,13
45,120,16,17
120,45,16,17
46,191,16,16
191,46,16,16
62,204,16,13
204,62,16,13
64,203,16,19
203,64,16,19
91,198,16,16
198,91,16,16
94,146,16,14
146,94,16,14
99,229,16,15
229,99,16,15
109,167,16,18
167,109,16,18
119,132,16,14
132,119,16,14
121,146,16,15
146,121,16,15
130,190,16,17
190,130,16,17
189,190,16,17
190,189,16,17
191,207,16,17
207,191,16,17
199,213,16,16
213,199,16,16
55,209,17,18
209,55,17,18
60,127,17,13
127,60,17,13
75,93,17,18
93,75,17,18
97,174,17,15
174,97,17,15
124,177,17,18
177,124,17,18
137,172,17,16
172,137,17,16
158,234,17,16
234,158,17,16
18,213,18,14
213,18,18,14
22,220,18,21
220,22,18,21
23,232,18,17
232,23,18,17
27,222,18,16
222,27,18,16
32,66,18,16
66,32,18,16
35,168,18,18
168,35,18,18
50,183,18,16
183,50,18,16
56,188,18,18
188,56,18,18
77,189,18,19
189,77,18,19
85,98,18,17
98,85,18,17
231,233,18,17
233,231,18,17
19,116,19,18
116,19,19,18
26,153,19,19
153,26,19,19
30,244,19,18
244,30,19,18
42,47,19,18
47,42,19,18
48,105,19,16
105,48,19,16
51,93,19,19
93,51,19,19
68,70,19,23
70,68,19,23
88,165,19,20
165,88,19,20
88,218,19,23
218,88,19,23
118,133,19,18
133,118,19,18
135,163,19,21
163,135,19,21
144,145,19,21
145,144,19,21
0,61,20,20
61,0,20,20
21,41,20,16
41,21,20,16
22,110,20,19
110,22,20,19
46,148,20,19
148,46,20,19
81,142,20,24
142,81,20,24
92,103,20,19
103,92,20,19
177,197,20,18
197,177,20,18
200,206,20,19
206,200,20,19
6,148,21,23
148,6,21,23
39,114,21,22
114,39,21,22
43,207,21,18
207,43,21,18
44,106,21,20
106,44,21,20
147,181,21,20
181,147,21,20
162,212,21,20
212,162,21,20
169,216,21,19
216,169,21,19
189,194,21,24
194,189,21,24
6,20,22,23
20,6,22,23
15,197,22,23
197,15,22,23
26,169,22,23
169,26,22,23
41,104,22,23
104,41,22,23
46,229,22,21
229,46,22,21
86,168,22,19
168,86,22,19
90,243,22,22
243,90,22,22
98,101,22,21
101,98,22,21
120,149,22,19
149,120,22,19
133,242,22,20
242,133,22,20
144,158,22,17
158,144,22,17
196,216,22,25
216,196,22,25
3,9,23,20
9,3,23,20
20,28,23,18
28,20,23,18
63,212,23,23
212,63,23,23
70,94,23,24
94,70,23,24
89,136,23,18
136,89,23,18
90,219,23,19
219,90,23,19
143,164,23,21
164,143,23,21
143,228,23,25
228,143,23,25
205,247,23,26
247,205,23,26
12,204,24,24
204,12,24,24
15,109,24,27
109,15,24,27
48,66,24,26
66,48,24,26
57,194,24,21
194,57,24,21
96,208,24,23
208,96,24,23
170,243,24,21
243,170,24,21
13,53,25,24
53,13,25,24
25,212,25,21
212,25,25,21
28,105,25,22
105,28,25,22
37,86,25,25
86,37,25,25
131,187,25,24
187,131,25,24
144,246,25,28
246,144,25,28
193,203,25,26
203,193,25,26
206,233,25,26
233,206,25,26
226,227,25,24
227,226,25,24
19,47,26,25
47,19,26,25
36,45,26,26
45,36,26,26
40,115,26,28
115,40,26,28
41,114,26,27
114,41,26,27
71,112,26,26
112,71,26,26
81,185,26,27
185,81,26,27
82,87,26,28
87,82,26,28
118,228,26,26
228,118,26,26
158,192,26,26
192,158,26,26
200,231,26,26
231,200,26,26
204,230,26,24
230,204,26,24
8,145,27,31
145,8,27,31
39,227,27,26
227,39,27,26
53,110,27,24
110,53,27,24
56,150,27,32
150,56,27,32
98,240,27,29
240,98,27,29
140,228,27,27
228,140,27,27
157,248,27,29
248,157,27,29
162,233,27,27
233,162,27,27
7,231,28,24
231,7,28,24
30,202,28,26
202,30,28,26
63,215,28,25
215,63,28,25
73,127,28,25
127,73,28,25
85,182,28,26
182,85,28,26
107,196,28,24
196,107,28,24
18,79,29,30
79,18,29,30
21,164,29,29
164,21,29,29
57,117,29,34
117,57,29,34
68,110,29,26
110,68,29,26
75,138,29,25
138,75,29,25
86,248,29,31
248,86,29,31
106,149,29,31
149,106,29,31
110,112,29,25
112,110,29,25
142,153,29,27
153,142,29,27
178,205,29,28
205,178,29,28
9,179,30,25
179,9,30,25
29,186,30,29
186,29,30,29
39,193,30,28
193,39,30,28
65,176,30,27
176,65,30,27
113,232,30,29
232,113,30,29
14,171,31,27
171,14,31,27
64,219,31,28
219,64,31,28
83,184,31,30
184,83,31,30
85,150,31,37
150,85,31,37
224,247,31,28
247,224,31,28
6,245,32,34
245,6,32,34
15,249,32,29
249,15,32,29
60,62,32,31
62,60,32,31
108,154,32,28
154,108,32,28
171,193,32,33
193,171,32,33
203,212,32,36
212,203,32,36
62,224,33,31
224,62,33,31
181,199,33,35
199,181,33,35
190,229,33,35
229,190,33,35
33,112,34,38
112,33,34,38
132,143,34,36
143,132,34,36
44,55,35,38
55,44,35,38
86,207,35,35
207,86,35,35
122,159,35,37
159,122,35,37
58,130,37,35
130,58,37,35
122,236,37,35
236,122,37,35
174,223,37,31
223,174,37,31
154,247,38,33
247,154,38,33
223,228,38,38
228,223,38,38
73,135,39,36
135,73,39,36
3,186,40,35
186,3,40,35
3,102,42,40
102,3,42,40
7,216,42,48
216,7,42,48
52,87,42,47
87,52,42,47
164,182,42,38
182,164,42,38
23,248,43,42
248,23,43,42
13,72,46,43
72,13,46,43
195,229,47,52
229,195,47,52
7,139,51,57
139,7,51,57
70,220,51,43
220,70,51,43
55,100,59,56
100,55,59,56
67,83,59,58
83,67,59,58
128,155,83,81
155,128,83,81
