250,730
fromId,toId,d,c1
48,211,21,19
211,48,21,19
55,85,21,19
85,55,21,19
56,89,21,18
89,56,21,18
72,246,21,18
246,72,21,18
83,120,21,17
120,83,21,17
102,103,21,19
103,102,21,19
106,210,21,22
210,106,21,22
122,206,21,21
206,122,21,21
122,241,21,19
241,122,21,19
124,133,21,25
133,124,21,25
149,224,21,20
224,149,21,20
210,231,21,21
231,210,21,21
26,243,22,20
243,26,22,20
29,189,22,22
189,29,22,22
32,199,22,21
199,32,22,21
64,146,22,17
146,64,22,17
75,207,22,20
207,75,22,20
80,123,22,23
123,80,22,23
84,231,22,22
231,84,22,22
93,154,22,26
154,93,22,26
111,247,22,20
247,111,22,20
115,125,22,22
125,115,22,22
1,207,23,25
207,1,23,25
2,126,23,25
126,2,23,25
5,35,23,23
35,5,23,23
15,199,23,23
199,15,23,23
61,75,23,23
75,61,23,23
61,93,23,19
93,61,23,19
80,179,23,27
179,80,23,27
118,245,23,22
245,118,23,22
7,96,24,25
96,7,24,25
19,66,24,21
66,19,24,21
21,86,24,27
86,21,24,27
22,110,24,24
110,22,24,24
38,214,24,23
214,38,24,23
64,131,24,21
131,64,24,21
93,125,24,22
125,93,24,22
119,140,24,20
140,119,24,20
126,134,24,22
134,126,24,22
162,180,24,24
180,162,24,24
163,236,24,21
236,163,24,21
202,246,24,22
246,202,24,22
0,50,25,26
50,0,25,26
8,39,25,28
39,8,25,28
51,217,25,28
217,51,25,28
119,129,25,24
129,119,25,24
212,227,25,26
227,212,25,26
17,92,26,27
92,17,26,27
20,77,26,27
77,20,26,27
78,87,26,25
87,78,26,25
94,135,26,25
135,94,26,25
120,242,26,24
242,120,26,24
190,206,26,27
206,190,26,27
24,135,27,27
135,24,27,27
31,216,27,26
216,31,27,26
122,174,27,27
174,122,27,27
155,160,27,28
160,155,27,28
211,234,27,26
234,211,27,26
10,215,28,27
215,10,28,27
16,212,28,31
212,16,28,31
42,48,28,29
48,42,28,29
99,223,28,26
223,99,28,26
139,196,28,23
196,139,28,23
153,180,28,28
180,153,28,28
6,90,29,26
90,6,29,26
40,247,29,33
247,40,29,33
52,216,29,29
216,52,29,29
79,129,29,23
129,79,29,23
86,195,29,34
195,86,29,34
122,134,29,29
134,122,29,29
138,144,29,30
144,138,29,30
142,176,29,24
176,142,29,24
3,215,30,33
215,3,30,33
20,222,30,25
222,20,30,25
70,170,30,30
170,70,30,30
76,94,30,25
94,76,30,25
104,106,30,23
106,104,30,23
135,182,30,31
182,135,30,31
170,216,30,35
216,170,30,35
15,242,31,30
242,15,31,30
20,112,31,31
112,20,31,31
42,101,31,32
101,42,31,32
60,233,31,29
233,60,31,29
67,132,31,25
132,67,31,25
78,180,31,31
180,78,31,31
97,127,31,33
127,97,31,33
12,118,32,35
118,12,32,35
54,61,32,31
61,54,32,31
91,164,32,32
164,91,32,32
117,194,32,34
194,117,32,34
158,159,32,28
159,158,32,28
0,185,33,29
185,0,33,29
7,68,33,35
68,7,33,35
66,104,33,40
104,66,33,40
111,139,33,33
139,111,33,33
151,193,33,40
193,151,33,40
181,209,33,35
209,181,33,35
236,246,33,31
246,236,33,31
85,248,34,35
248,85,34,35
175,203,34,32
203,175,34,32
32,76,35,33
76,32,35,33
39,179,35,34
179,39,35,34
40,51,35,33
51,40,35,33
81,234,35,34
234,81,35,34
177,184,35,40
184,177,35,40
186,200,35,33
200,186,35,33
49,226,36,31
226,49,36,31
58,116,36,35
116,58,36,35
113,148,36,40
148,113,36,40
134,248,36,36
248,134,36,36
52,171,37,35
171,52,37,35
57,204,37,37
204,57,37,37
47,220,43,37
220,47,43,37
54,169,43,39
169,54,43,39
42,242,44,41
242,42,44,41
24,203,47,51
203,24,47,51
47,145,49,47
145,47,49,47
7,45,53,49
45,7,53,49
